timestamp,db_temp,rh,wind_spd,month
2018-01-01 00:30:00,26.6,92,31.093466000000003,1
2018-01-01 01:30:00,26.6,92,29.974996000000004,1
2018-01-01 02:30:00,26.6,92,34.448876000000006,1
2018-01-01 03:30:00,26.6,100,31.093466000000003,1
2018-01-01 04:30:00,26.6,100,27.514362000000002,1
2018-01-01 05:30:00,27.5,98,27.514362000000002,1
2018-01-01 06:30:00,28.4,92,27.514362000000002,1
2018-01-01 07:30:00,28.759999999999998,93,26.84328,1
2018-01-01 08:30:00,28.759999999999998,93,25.948504,1
2018-01-01 09:30:00,28.4,92,25.277422000000005,1
2018-01-01 10:30:00,26.6,92,25.277422000000005,1
2018-01-01 11:30:00,28.4,92,26.395892000000003,1
2018-01-01 12:30:00,28.4,100,26.395892000000003,1
2018-01-01 13:30:00,28.4,100,32.211936,1
2018-01-01 14:30:00,30.2,92,32.211936,1
2018-01-01 15:30:00,30.2,92,29.974996000000004,1
2018-01-01 16:30:00,30.2,92,20.803542000000004,1
2018-01-01 17:30:00,30.2,92,28.856526000000002,1
2018-01-01 18:30:00,30.2,100,32.211936,1
2018-01-01 19:30:00,32.0,92,33.330406,1
2018-01-01 20:30:00,32.72,91,38.02798,1
2018-01-01 21:30:00,31.46,93,42.50186,1
2018-01-01 22:30:00,32.0,92,47.199434000000004,1
2018-01-01 23:30:00,32.0,94,45.186188,1
2018-01-02 00:30:00,32.0,91,43.172942000000006,1
2018-01-02 01:30:00,32.18,89,40.936002,1
2018-01-02 02:30:00,33.08,92,38.922756,1
2018-01-02 03:30:00,32.0,92,36.909510000000004,1
2018-01-02 04:30:00,31.46,97,34.67257,1
2018-01-02 05:30:00,30.74,100,32.211936,1
2018-01-02 06:30:00,30.2,100,29.974996000000004,1
2018-01-02 07:30:00,30.56,99,30.869772000000005,1
2018-01-02 08:30:00,30.38,98,31.540854000000003,1
2018-01-02 09:30:00,30.02,95,32.43563,1
2018-01-02 10:30:00,30.56,98,33.330406,1
2018-01-02 11:30:00,31.82,93,34.225182000000004,1
2018-01-02 12:30:00,31.64,92,34.896264,1
2018-01-02 13:30:00,32.9,88,35.79104,1
2018-01-02 14:30:00,33.26,90,36.685816,1
2018-01-02 15:30:00,32.36,91,37.580592,1
2018-01-02 16:30:00,33.26,89,38.25167400000001,1
2018-01-02 17:30:00,33.8,86,39.14645,1
2018-01-02 18:30:00,33.8,86,34.448876000000006,1
2018-01-02 19:30:00,33.8,86,36.909510000000004,1
2018-01-02 20:30:00,33.8,86,39.14645,1
2018-01-02 21:30:00,32.9,87,38.02798,1
2018-01-02 22:30:00,33.8,86,36.909510000000004,1
2018-01-02 23:30:00,33.8,86,36.909510000000004,1
2018-01-03 00:30:00,33.8,86,39.14645,1
2018-01-03 01:30:00,33.8,79,35.567346,1
2018-01-03 02:30:00,32.0,92,42.50186,1
2018-01-03 03:30:00,32.0,92,38.02798,1
2018-01-03 04:30:00,32.0,85,35.567346,1
2018-01-03 05:30:00,32.0,86,36.238428,1
2018-01-03 06:30:00,32.0,85,36.909510000000004,1
2018-01-03 07:30:00,32.0,85,34.448876000000006,1
2018-01-03 08:30:00,30.2,85,29.974996000000004,1
2018-01-03 09:30:00,29.3,70,31.764548,1
2018-01-03 10:30:00,32.36,64,34.448876000000006,1
2018-01-03 11:30:00,30.2,82,37.133204000000006,1
2018-01-03 12:30:00,26.42,90,39.593838,1
2018-01-03 13:30:00,22.46,71,41.383390000000006,1
2018-01-03 14:30:00,25.52,90,43.172942000000006,1
2018-01-03 15:30:00,26.6,82,42.949248000000004,1
2018-01-03 16:30:00,20.66,61,45.186188,1
2018-01-03 17:30:00,22.64,83,47.423128,1
2018-01-03 18:30:00,21.740000000000002,76,49.43637400000001,1
2018-01-03 19:30:00,22.82,83,50.778538000000005,1
2018-01-03 20:30:00,23.9,84,52.568090000000005,1
2018-01-03 21:30:00,28.04,84,53.91025400000001,1
2018-01-03 22:30:00,26.96,84,51.44962,1
2018-01-03 23:30:00,28.04,81,48.988986,1
2018-01-04 00:30:00,29.12,81,46.304658,1
2018-01-04 01:30:00,28.22,74,43.844024000000005,1
2018-01-04 02:30:00,27.32,74,41.159696,1
2018-01-04 03:30:00,22.46,70,38.699062000000005,1
2018-01-04 04:30:00,23.36,82,36.238428,1
2018-01-04 05:30:00,18.5,81,33.554100000000005,1
2018-01-04 06:30:00,15.620000000000001,81,31.093466000000003,1
2018-01-04 07:30:00,14.719999999999999,77,28.632832000000004,1
2018-01-04 08:30:00,12.740000000000002,86,25.948504,1
2018-01-04 09:30:00,12.740000000000002,74,23.935258,1
2018-01-04 10:30:00,11.48,80,21.698318,1
2018-01-04 11:30:00,10.940000000000001,78,19.685072,1
2018-01-04 12:30:00,8.959999999999997,78,14.763804,1
2018-01-04 13:30:00,8.059999999999999,78,11.408394,1
2018-01-04 14:30:00,9.14,79,9.171454,1
2018-01-04 15:30:00,10.219999999999999,87,4.47388,1
2018-01-04 16:30:00,9.32,79,5.592350000000001,1
2018-01-04 17:30:00,10.399999999999999,83,3.35541,1
2018-01-04 18:30:00,10.399999999999999,83,12.750558000000002,1
2018-01-04 19:30:00,8.599999999999998,91,12.750558000000002,1
2018-01-04 20:30:00,8.599999999999998,83,6.934514000000001,1
2018-01-04 21:30:00,8.599999999999998,83,8.052984,1
2018-01-04 22:30:00,8.599999999999998,83,9.171454,1
2018-01-04 23:30:00,8.599999999999998,83,4.697574,1
2018-01-05 00:30:00,8.599999999999998,83,3.35541,1
2018-01-05 01:30:00,8.599999999999998,91,0.0,1
2018-01-05 02:30:00,6.800000000000001,83,8.052984,1
2018-01-05 03:30:00,1.3999999999999986,100,5.816044000000001,1
2018-01-05 04:30:00,1.3999999999999986,100,14.987498000000002,1
2018-01-05 05:30:00,-0.3999999999999986,91,10.289924,1
2018-01-05 06:30:00,-2.200000000000003,100,9.171454,1
2018-01-05 07:30:00,-4.0,82,12.750558000000002,1
2018-01-05 08:30:00,-5.800000000000004,67,9.171454,1
2018-01-05 09:30:00,-7.600000000000001,100,9.171454,1
2018-01-05 10:30:00,-7.600000000000001,74,8.052984,1
2018-01-05 11:30:00,-9.399999999999999,100,0.0,1
2018-01-05 12:30:00,-14.800000000000004,60,4.697574,1
2018-01-05 13:30:00,-14.800000000000004,90,6.934514000000001,1
2018-01-05 14:30:00,-14.800000000000004,90,6.934514000000001,1
2018-01-05 15:30:00,-11.200000000000003,100,6.934514000000001,1
2018-01-05 16:30:00,-2.200000000000003,100,12.750558000000002,1
2018-01-05 17:30:00,1.3999999999999986,100,18.342908,1
2018-01-05 18:30:00,3.1999999999999993,83,18.342908,1
2018-01-05 19:30:00,6.800000000000001,83,21.922012000000002,1
2018-01-05 20:30:00,10.399999999999999,83,26.395892000000003,1
2018-01-05 21:30:00,10.399999999999999,83,29.974996000000004,1
2018-01-05 22:30:00,12.2,91,29.974996000000004,1
2018-01-05 23:30:00,15.8,84,32.211936,1
