timestamp,db_temp,rh,wind_spd,month
2018-01-01 00:30:00,4.099999999999998,75,22.593094,1
2018-01-01 01:30:00,3.1999999999999993,75,17.671826000000003,1
2018-01-01 02:30:00,1.3999999999999986,74,19.685072,1
2018-01-01 03:30:00,-1.6599999999999966,73,13.645334,1
2018-01-01 04:30:00,-3.460000000000001,71,12.079476000000001,1
2018-01-01 05:30:00,-5.440000000000005,70,16.329662,1
2018-01-01 06:30:00,-6.159999999999997,73,19.461378,1
2018-01-01 07:30:00,-8.14,65,18.119214,1
2018-01-01 08:30:00,-9.940000000000005,63,14.092722,1
2018-01-01 09:30:00,-13.0,66,13.869028000000002,1
2018-01-01 10:30:00,-13.719999999999999,65,18.119214,1
2018-01-01 11:30:00,-15.700000000000003,64,12.079476000000001,1
2018-01-01 12:30:00,-16.6,60,14.987498000000002,1
2018-01-01 13:30:00,-16.78,65,14.54011,1
2018-01-01 14:30:00,-17.680000000000007,73,14.092722,1
2018-01-01 15:30:00,-18.4,98,13.869028000000002,1
2018-01-01 16:30:00,-18.580000000000005,95,13.42164,1
2018-01-01 17:30:00,-19.840000000000003,100,12.974252,1
2018-01-01 18:30:00,-19.840000000000003,100,12.526864,1
2018-01-01 19:30:00,-21.1,100,12.079476000000001,1
2018-01-01 20:30:00,-21.28,100,11.632088000000001,1
2018-01-01 21:30:00,-22.0,100,11.408394,1
2018-01-01 22:30:00,-22.36,100,10.961006000000001,1
2018-01-01 23:30:00,-23.259999999999998,100,10.513618000000001,1
2018-01-02 00:30:00,-22.54,100,10.066230000000001,1
2018-01-02 01:30:00,-23.080000000000005,100,9.618842,1
2018-01-02 02:30:00,-23.800000000000004,100,9.171454,1
2018-01-02 03:30:00,-24.159999999999997,100,8.94776,1
2018-01-02 04:30:00,-24.880000000000003,100,8.500372,1
2018-01-02 05:30:00,-25.6,100,8.052984,1
2018-01-02 06:30:00,-25.960000000000008,100,8.724066,1
2018-01-02 07:30:00,-25.78,100,9.171454,1
2018-01-02 08:30:00,-26.139999999999993,100,9.842536,1
2018-01-02 09:30:00,-26.5,100,10.289924,1
2018-01-02 10:30:00,-26.680000000000007,100,10.961006000000001,1
2018-01-02 11:30:00,-27.4,100,11.408394,1
2018-01-02 12:30:00,-27.04,100,11.855782,1
