timestamp,db_temp,rh,wind_spd,month
2018-01-01 00:30:00,14.18,54,26.395892000000003,1
2018-01-01 01:30:00,14.0,59,23.711564,1
2018-01-01 02:30:00,13.82,58,27.961750000000002,1
2018-01-01 03:30:00,13.64,58,28.409138,1
2018-01-01 04:30:00,13.459999999999997,58,25.948504,1
2018-01-01 05:30:00,13.64,56,26.619586,1
2018-01-01 06:30:00,15.079999999999998,51,29.527608,1
2018-01-01 07:30:00,14.18,52,27.961750000000002,1
2018-01-01 08:30:00,13.459999999999997,53,29.974996000000004,1
2018-01-01 09:30:00,12.559999999999999,54,27.066974000000002,1
2018-01-01 10:30:00,12.559999999999999,55,29.303914000000002,1
2018-01-01 11:30:00,14.18,54,26.395892000000003,1
2018-01-01 12:30:00,13.82,52,24.382646,1
2018-01-01 13:30:00,16.52,56,23.711564,1
2018-01-01 14:30:00,18.32,56,25.501116000000003,1
2018-01-01 15:30:00,16.7,49,27.290668,1
2018-01-01 16:30:00,14.899999999999999,48,20.803542000000004,1
2018-01-01 17:30:00,14.36,49,25.948504,1
2018-01-01 18:30:00,14.54,46,31.093466000000003,1
2018-01-01 19:30:00,17.78,50,31.540854000000003,1
2018-01-01 20:30:00,19.22,47,35.567346,1
2018-01-01 21:30:00,19.22,46,38.25167400000001,1
2018-01-01 22:30:00,19.22,45,28.409138,1
2018-01-01 23:30:00,19.22,45,26.84328,1
2018-01-02 00:30:00,20.12,43,29.527608,1
2018-01-02 01:30:00,20.299999999999997,40,29.974996000000004,1
2018-01-02 02:30:00,20.299999999999997,40,30.422384,1
2018-01-02 03:30:00,21.2,39,40.264920000000004,1
2018-01-02 04:30:00,15.259999999999998,54,39.14645,1
2018-01-02 05:30:00,15.079999999999998,51,40.264920000000004,1
2018-01-02 06:30:00,15.98,47,40.264920000000004,1
2018-01-02 07:30:00,15.079999999999998,49,43.844024000000005,1
2018-01-02 08:30:00,14.0,47,38.02798,1
2018-01-02 09:30:00,15.98,44,43.844024000000005,1
2018-01-02 10:30:00,15.98,42,46.08096400000001,1
2018-01-02 11:30:00,15.98,40,34.67257,1
2018-01-02 12:30:00,14.0,49,32.211936,1
2018-01-02 13:30:00,14.18,57,38.02798,1
2018-01-02 14:30:00,13.099999999999998,61,41.383390000000006,1
2018-01-02 15:30:00,13.099999999999998,61,39.14645,1
2018-01-02 16:30:00,21.2,39,39.14645,1
2018-01-02 17:30:00,13.099999999999998,61,39.14645,1
2018-01-02 18:30:00,12.559999999999999,60,38.25167400000001,1
2018-01-02 19:30:00,12.2,60,37.356898,1
2018-01-02 20:30:00,13.279999999999998,58,36.685816,1
2018-01-02 21:30:00,13.279999999999998,58,35.79104,1
2018-01-02 22:30:00,12.920000000000002,58,34.896264,1
